# 79src recal. Tspin, N(HI)
 Tpeak    e      tau      e      VLSR   e    DelV    e     Tspin         e           Tkmax      NHI     erNHI CNM   Frac   e    Name     
   K      K                      km/s km/s   km/s   km/s     K           K             K      10+20cm-2                            
========================================================================================================================================
20.17   0.75   0.014   -10.000   6.8   0.4   11.11   0.84   1470.00   -12.00   2700.0   4.36   0.3663   9   0.54   0.29   3C138
15.70   -12.00   0.406   0.005   9.1   0.0   2.81   0.06   47.02   11.54   172.0   1.05   0.2567   4   -18.00   -18.00   3C138
58.36   -12.00   0.260   0.010   -15.9   0.3   15.41   0.74   255.00   2.08   5191.0   19.89   1.2301   1   -18.00   -18.00   3C141.0
3.27   0.41   0.015   -10.000   -11.4   1.8   68.55   6.32   220.00   -12.00   102731.0   4.37   0.6767   9   0.75   0.18   3C141.0
113.44   1.74   0.101   -10.000   0.6   0.0   11.17   0.09   1120.00   -12.00   2726.0   24.68   0.4259   9   0.00   0.00   3C141.0
20.73   -12.00   0.875   0.024   1.6   0.1   6.19   0.14   35.55   1.76   836.0   3.75   0.2277   0   -18.00   -18.00   3C141.0
9.10   0.93   0.005   -10.000   -10.6   0.3   8.78   0.66   2000.00   -12.00   1684.0   1.56   0.1966   9   0.50   0.29   3C142.1
0.90   -12.00   0.101   0.007   -9.2   0.1   3.24   0.26   9.37   13.82   229.0   0.06   0.0880   3   -18.00   -18.00   3C142.1
44.11   -12.00   2.362   0.045   7.0   0.0   3.13   0.03   48.69   15.55   214.0   7.02   2.2351   0   -18.00   -18.00   3C142.1
39.15   1.16   0.028   -10.000   8.7   0.1   16.13   0.41   1400.00   -12.00   5686.0   12.30   0.4782   9   0.44   0.29   3C142.1
4.22   -12.00   0.203   0.007   13.4   0.1   4.12   0.17   23.03   10.75   370.0   0.37   0.1756   1   -18.00   -18.00   3C142.1
9.51   -12.00   0.083   0.007   22.4   0.1   3.39   0.32   119.08   10.47   251.0   0.65   0.1002   2   -18.00   -18.00   3C142.1
11.61   -12.00   0.068   0.003   -23.7   0.1   4.35   0.22   176.60   5.51   412.0   1.02   0.0750   5   -18.00   -18.00   3C154
24.81   -12.00   0.709   0.014   -2.9   0.0   4.45   0.06   48.85   14.40   433.0   3.01   0.8842   3   -18.00   -18.00   3C154
6.05   -12.00   0.292   0.019   -2.1   0.0   1.32   0.10   23.87   18.23   37.0   0.18   0.1375   2   -18.00   -18.00   3C154
75.24   0.85   0.041   -10.000   1.4   0.0   18.23   0.11   1830.00   -12.00   7267.0   26.72   0.3408   9   0.76   0.18   3C154
30.83   -12.00   0.919   0.014   1.8   0.0   2.63   0.07   51.28   18.44   151.0   2.42   0.8677   1   -18.00   -18.00   3C154
19.70   -12.00   0.479   0.007   5.0   0.1   3.47   0.10   51.78   15.58   263.0   1.68   0.5052   0   -18.00   -18.00   3C154
10.83   -12.00   0.413   0.006   10.6   0.0   2.12   0.03   31.98   9.17   98.0   0.55   0.1561   4   -18.00   -18.00   3C154
23.71   0.80   0.049   -10.000   7.1   0.3   13.83   0.41   480.00   -12.00   4181.0   6.39   0.2857   9   0.50   0.29   3C167
38.17   -12.00   0.252   0.008   22.6   0.4   21.71   0.98   171.23   6.90   10302.0   18.27   1.2418   2   -18.00   -18.00   3C167
32.37   1.26   0.202   -10.000   38.3   0.6   20.60   0.78   160.00   -12.00   9280.0   13.00   0.7024   9   0.55   0.28   3C167
50.50   -12.00   0.941   0.024   42.2   0.1   8.01   0.23   82.85   12.73   1403.0   12.16   1.9186   0   -18.00   -18.00   3C167
8.60   -12.00   0.386   0.032   49.3   0.1   2.09   0.19   26.87   5.61   95.0   0.42   0.1019   1   -18.00   -18.00   3C167
1.90   0.07   0.002   -10.000   -8.8   0.7   65.50   1.54   980.00   -12.00   93799.0   2.43   0.1055   9   0.50   0.29   3C172.0
3.35   -12.00   0.059   0.005   1.5   0.2   4.33   0.46   58.86   6.42   409.0   0.29   0.0508   0   -18.00   -18.00   3C172.0
13.58   0.13   0.014   -10.000   2.5   0.1   18.46   0.15   1000.00   -12.00   7453.0   4.88   0.0611   9   0.50   0.29   3C172.0
0.99   -12.00   0.031   0.004   9.4   0.4   5.62   1.03   32.54   6.75   691.0   0.11   0.0336   1   -18.00   -18.00   3C172.0
6.61   0.04   0.006   -10.000   2.8   0.1   17.67   0.20   1150.00   -12.00   6826.0   2.28   0.0291   9   0.50   0.00   3C190.0
1.68   0.04   0.002   -10.000   23.5   0.4   16.51   0.80   840.00   -12.00   5962.0   0.54   0.0290   9   0.50   0.00   3C190.0
2.54   0.03   0.003   -10.000   -3.0   0.2   34.85   0.29   840.00   -12.00   26546.0   1.72   0.0248   9   0.50   0.29   3C192
7.54   0.06   0.007   -10.000   7.5   0.0   12.13   0.11   1150.00   -12.00   3218.0   1.78   0.0214   9   0.51   0.29   3C192
5.39   -12.00   0.068   0.002   8.0   0.1   4.30   0.12   82.14   3.76   403.0   0.47   0.0285   0   -18.00   -18.00   3C192
1.66   0.07   0.005   -10.000   -0.1   0.3   36.92   0.80   330.00   -12.00   29801.0   1.19   0.0564   9   0.50   0.29   3C207
2.51   0.18   0.063   -10.000   1.4   0.1   1.95   0.13   40.00   -12.00   82.0   0.10   0.0093   9   0.50   0.29   3C207
11.29   0.24   0.024   -10.000   3.1   0.1   10.16   0.19   470.00   -12.00   2258.0   2.24   0.0630   9   0.49   0.29   3C207
5.46   -12.00   0.250   0.002   4.2   0.0   5.25   0.05   24.65   4.74   602.0   0.63   0.1209   1   -18.00   -18.00   3C207
7.71   0.10   0.034   -10.000   13.8   0.1   5.40   0.10   230.00   -12.00   638.0   0.81   0.0183   9   0.51   0.29   3C207
5.03   -12.00   0.298   0.004   15.4   0.0   2.43   0.03   19.53   2.66   129.0   0.28   0.0377   0   -18.00   -18.00   3C207
0.76   0.02   0.010   -10.000   -25.9   0.1   11.30   0.33   80.00   -12.00   2794.0   0.17   0.0065   9   0.50   0.00   3C208.0
3.39   0.08   0.031   -10.000   -4.0   0.1   4.34   0.12   110.00   -12.00   412.0   0.29   0.0104   9   0.50   0.00   3C208.0
2.37   0.09   0.024   -10.000   0.3   0.1   3.72   0.14   100.00   -12.00   303.0   0.17   0.0091   9   0.50   0.00   3C208.0
5.13   0.10   0.010   -10.000   0.4   0.0   19.32   0.18   510.00   -12.00   8161.0   1.93   0.0415   9   0.50   0.00   3C208.0
6.09   0.07   0.068   -10.000   5.9   0.0   3.63   0.04   90.00   -12.00   287.0   0.43   0.0068   9   0.50   0.00   3C208.0
0.63   0.01   0.003   -10.000   -25.4   0.3   17.18   0.68   210.00   -12.00   6455.0   0.21   0.0090   9   0.50   0.00   3C208.1
2.72   0.08   0.012   -10.000   -3.4   0.0   3.45   0.09   220.00   -12.00   259.0   0.18   0.0072   9   0.50   0.00   3C208.1
